variable,units,sensor_name,value,is_flagged,timestamp
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-06-29T14:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-06-29T16:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-06-30T16:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-01T12:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-01T13:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-03T13:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-03T13:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-04T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-04T12:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-04T13:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-04T16:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-05T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-05T13:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-05T16:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-05T18:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-06T12:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-07T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-08T15:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-09T09:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-09T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-10T06:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-10T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-10T15:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-11T18:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-12T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-12T10:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-12T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-12T13:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-13T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-13T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-14T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-14T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,3.0,False,2023-07-15T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-15T18:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-15T18:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-16T11:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-17T08:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-17T16:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-18T05:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-18T16:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-19T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-19T15:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-19T17:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-20T15:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-21T07:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-21T07:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-21T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-21T12:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-21T17:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-22T18:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-24T07:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-24T11:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-25T06:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-25T08:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-25T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-26T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-26T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,3.0,False,2023-07-26T11:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-26T12:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-26T18:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-27T14:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-27T16:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-28T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-28T12:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-28T16:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-29T09:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-29T10:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-07-30T17:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-07-31T14:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-01T10:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-01T14:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-01T15:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-01T16:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-01T17:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-01T19:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-02T15:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-03T10:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-03T11:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,5.0,False,2023-08-03T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-03T12:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-03T16:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-04T17:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-04T18:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-05T10:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-05T16:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-06T15:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-07T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-07T16:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-07T18:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,4.0,False,2023-08-08T10:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-08T11:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-08T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-08T11:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-08T12:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-08T12:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-09T09:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-09T12:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-09T14:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-09T15:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-09T16:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-10T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-10T14:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-10T14:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-10T19:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-11T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-11T16:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-11T18:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-12T10:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-12T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-12T17:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-12T19:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-13T09:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-14T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-14T16:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-15T07:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-15T08:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,3.0,False,2023-08-15T08:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-15T11:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-15T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-15T13:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-16T06:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-16T07:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-16T10:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-16T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-16T12:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-16T13:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-16T13:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-16T14:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-16T18:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-17T06:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-17T07:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-18T09:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-19T10:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-19T19:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-21T10:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-21T11:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-21T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-22T07:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-23T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-23T11:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-24T07:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-24T12:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-24T17:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-25T09:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-25T15:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-26T09:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-27T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,3.0,False,2023-08-28T11:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-28T14:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-29T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-29T18:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-30T13:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-08-30T13:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-30T14:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-30T15:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-31T06:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-31T15:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-08-31T16:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-02T09:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-09-02T13:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-02T16:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-03T10:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-04T11:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,4.0,False,2023-09-04T13:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-04T16:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-05T11:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-05T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-05T16:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-06T11:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-06T12:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-06T15:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-09-07T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-07T12:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-07T13:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-07T13:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-07T15:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-07T18:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-08T07:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-09-09T11:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-10T06:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-09-10T16:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-11T07:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-12T14:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-12T16:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T07:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T08:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-09-13T10:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T10:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T13:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T15:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T15:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T16:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-13T17:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-14T06:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-14T07:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-14T07:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-14T11:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-14T12:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-17T10:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-17T11:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-18T07:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-18T08:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-18T14:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-18T15:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-18T17:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-18T18:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-19T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-19T14:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-19T16:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-21T07:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-21T13:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-21T13:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-22T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-22T18:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-23T13:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-09-24T15:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-25T12:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-26T07:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-26T07:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-26T10:00:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-26T13:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-09-26T15:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-28T13:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-09-28T16:30:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,4.0,False,2023-09-29T13:45:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,1.0,False,2023-09-30T14:15:00
Walking,People,PER_PEOPLE_THECORESQUARE_JUNCTION_TO_THECOREMID,2.0,False,2023-09-30T16:15:00
